Existing Gen (MW),Installed New Gen (MW),Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Op Cost (M$),Op Condition,Demand (MW),Congestion,Load Shed (MW),L %,UU %,0,95.37042395
6919.471004,800,OPTIMAL,800,2,0,12.35115361,17,7719.471004,Yes,0,0,100,,
6444.651818,800,OPTIMAL,736.079814,2,0,18.52628761,18,7180.731632,Yes,0,0,92.00997676,,
6543.091443,800,OPTIMAL,800,2,0,16.66881758,19,7343.091443,Yes,0,0,100,,
6464.707628,800,OPTIMAL,738.1639779,2,0,24.12961988,20,7202.871606,Yes,0,0,92.27049724,,
6734.971219,800,OPTIMAL,800,2,0,20.79652057,21,7534.971219,Yes,0,0,100,,
6594.751383,800,OPTIMAL,800,2,0,19.59609116,22,7394.751383,Yes,0,0,100,,
6498.811495,800,OPTIMAL,800,2,0,9.196502483,23,7298.811495,Yes,0,0,100,,
6337.687497,800,OPTIMAL,724.9642733,2,0,11.5827489,24,7062.65177,Yes,0,0,90.62053416,,
6469.291529,800,OPTIMAL,800,2,0,14.46589014,25,7269.291529,Yes,0,0,100,,
6491.431503,800,OPTIMAL,800,2,0,19.10355054,26,7291.431503,Yes,0,0,100,,
6594.751383,800,OPTIMAL,800,2,0,10.57449448,27,7394.751383,Yes,0,0,100,,
6484.051512,800,OPTIMAL,800,2,0,11.94584448,28,7284.051512,Yes,0,0,100,,
6317.631686,800,OPTIMAL,722.8801094,2,0,12.03927517,29,7040.511796,Yes,0,0,90.36001367,,
6324.316956,800,OPTIMAL,723.5748307,2,0,0.493352425,30,7047.891787,Yes,0,0,90.44685384,,
6290.890606,800,OPTIMAL,720.1012242,2,0,19.84110688,31,7010.99183,Yes,0,0,90.01265302,,
6498.811495,800,OPTIMAL,800,2,0,5.620084851,32,7298.811495,Yes,0,0,100,,
6823.531116,800,OPTIMAL,800,2,0,24.47153488,33,7623.531116,Yes,0,0,100,,
6411.225468,800,OPTIMAL,732.6062076,2,0,11.71588395,34,7143.831675,Yes,0,0,91.57577594,,
6513.571477,800,OPTIMAL,800,2,0,10.97035722,35,7313.571477,Yes,0,0,100,,
6344.372767,800,OPTIMAL,725.6589946,2,0,10.60504764,36,7070.031761,Yes,0,0,90.70737432,,
6391.169657,800,OPTIMAL,730.5220437,2,0,0.498518419,37,7121.691701,Yes,0,0,91.31525546,,
6669.080819,800,OPTIMAL,792.0904866,2,0,14.54928405,38,7461.171305,Yes,0,0,99.01131082,,
6439.771563,800,OPTIMAL,800,2,0,0.506784009,39,7239.771563,Yes,0,0,100,,
6674.464425,800,OPTIMAL,794.0868721,2,0,21.13600017,40,7468.551297,Yes,0,0,99.26085901,,
6904.711022,800,OPTIMAL,800,2,0,16.95036425,41,7704.711022,Yes,0,0,100,,
6816.151125,800,OPTIMAL,800,2,0,6.0929209,42,7616.151125,Yes,0,0,100,,
6658.313607,800,OPTIMAL,788.0977155,2,0,5.435880265,43,7446.411323,Yes,0,0,98.51221443,,
6948.99097,800,OPTIMAL,800,2,0,10.84858736,44,7748.99097,Yes,0,0,100,,
6528.33146,800,OPTIMAL,800,2,0,22.27812764,45,7328.33146,Yes,0,0,100,,
6476.863092,800,OPTIMAL,740.7684974,2,0,17.89972634,46,7217.631589,Yes,0,0,92.59606217,,
6417.910738,800,OPTIMAL,733.3009289,2,0,9.511111517,47,7151.211667,Yes,0,0,91.66261611,,
6324.316956,800,OPTIMAL,723.5748307,2,0,23.89235316,48,7047.891787,Yes,0,0,90.44685384,,
6417.4491,900,OPTIMAL,900,3,0,26.78186371,1,7317.4491,Yes,0,0,100,,
6890.268888,900,OPTIMAL,900,3,0,22.59177978,2,7790.268888,Yes,0,0,100,,
6602.571271,900,OPTIMAL,857.4742732,3,0,27.00536487,3,7460.045544,Yes,0,0,95.27491925,,
6562.50984,900,OPTIMAL,845.0001716,3,0,10.14828872,4,7407.510012,Yes,0,0,93.88890796,,
6725.157216,900,OPTIMAL,900,3,0,9.53144652,5,7625.157216,Yes,0,0,100,,
6712.459556,900,OPTIMAL,897.6875077,3,0,3.652870591,6,7610.147064,Yes,0,0,99.74305642,,
6690.560143,900,OPTIMAL,889.5666174,3,0,19.55672704,7,7580.12676,Yes,0,0,98.84073527,,
6690.560143,900,OPTIMAL,889.5666174,3,0,5.760896338,8,7580.12676,Yes,0,0,98.84073527,,
6394.933872,900,OPTIMAL,900,3,0,1.750784129,9,7294.933872,Yes,0,0,100,,
6830.22828,900,OPTIMAL,900,3,0,17.0838045,10,7730.22828,Yes,0,0,100,,
6830.22828,900,OPTIMAL,900,3,0,7.1891123,11,7730.22828,Yes,0,0,100,,
6740.167368,900,OPTIMAL,900,3,0,13.82870294,12,7640.167368,Yes,0,0,100,,
6373.63368,900,OPTIMAL,823.734204,3,0,15.61828831,13,7197.367884,Yes,0,0,91.52602267,,
6650.106456,900,OPTIMAL,900,3,0,15.47771823,14,7550.106456,Yes,0,0,100,,
6897.773964,900,OPTIMAL,900,3,0,17.85690238,15,7797.773964,Yes,0,0,100,,
6830.22828,900,OPTIMAL,900,3,0,4.019718706,16,7730.22828,Yes,0,0,100,,
6533.622576,900,OPTIMAL,836.3620564,3,0,10.9812771,17,7369.984632,Yes,0,0,92.92911738,,
6387.428796,900,OPTIMAL,900,3,0,27.2549837,18,7287.428796,Yes,0,0,100,,
6972.824724,900,OPTIMAL,900,3,0,0.629825978,19,7872.824724,Yes,0,0,100,,
6556.732387,900,OPTIMAL,843.2725486,3,0,17.8340119,20,7400.004936,Yes,0,0,93.69694984,,
6845.238432,900,OPTIMAL,900,3,0,28.34757266,21,7745.238432,Yes,0,0,100,,
6665.116608,900,OPTIMAL,900,3,0,15.20588438,22,7565.116608,Yes,0,0,100,,
6394.029419,900,OPTIMAL,825.8536927,3,0,24.98079557,23,7219.883112,Yes,0,0,91.76152142,,
6747.672444,900,OPTIMAL,900,3,0,2.141348284,24,7647.672444,Yes,0,0,100,,
6357.408492,900,OPTIMAL,900,3,0,4.354445095,25,7257.408492,Yes,0,0,100,,
6860.248584,900,OPTIMAL,900,3,0,14.35645988,26,7760.248584,Yes,0,0,100,,
6409.944024,900,OPTIMAL,900,3,0,23.245622,27,7309.944024,Yes,0,0,100,,
6312.446462,900,OPTIMAL,817.3757379,3,0,18.39494128,28,7129.8222,Yes,0,0,90.81952643,,
6770.187672,900,OPTIMAL,900,3,0,26.23204184,29,7670.187672,Yes,0,0,100,,
6373.63368,900,OPTIMAL,823.734204,3,0,0.863684146,30,7197.367884,Yes,0,0,91.52602267,,
6357.408492,900,OPTIMAL,900,3,0,2.902963397,31,7257.408492,Yes,0,0,100,,
6972.824724,900,OPTIMAL,900,3,0,28.81453849,32,7872.824724,Yes,0,0,100,,
6454.97448,900,OPTIMAL,900,3,0,10.95891198,33,7354.97448,Yes,0,0,100,,
6477.489708,900,OPTIMAL,900,3,0,4.721593413,34,7377.489708,Yes,0,0,100,,
6462.479556,900,OPTIMAL,900,3,0,11.5590929,35,7362.479556,Yes,0,0,100,,
6353.237941,900,OPTIMAL,821.6147153,3,0,3.443929275,36,7174.852656,Yes,0,0,91.29052393,,
6770.187672,900,OPTIMAL,900,3,0,2.454460055,37,7670.187672,Yes,0,0,100,,
6394.933872,900,OPTIMAL,900,3,0,9.11866734,38,7294.933872,Yes,0,0,100,,
6696.034996,900,OPTIMAL,891.59684,3,0,15.85815054,39,7587.631836,Yes,0,0,99.06631555,,
6312.446462,900,OPTIMAL,817.3757379,3,0,27.80630658,40,7129.8222,Yes,0,0,90.81952643,,
6334.893264,900,OPTIMAL,900,3,0,23.00696058,41,7234.893264,Yes,0,0,100,,
6732.662292,900,OPTIMAL,900,3,0,20.60818819,42,7632.662292,Yes,0,0,100,,
6574.064746,900,OPTIMAL,848.4554177,3,0,7.496745366,43,7422.520164,Yes,0,0,94.27282419,,
6830.22828,900,OPTIMAL,900,3,0,10.28120361,44,7730.22828,Yes,0,0,100,,
6732.662292,900,OPTIMAL,900,3,0,14.12042524,45,7632.662292,Yes,0,0,100,,
6905.27904,900,OPTIMAL,900,3,0,13.19092158,46,7805.27904,Yes,0,0,100,,
6980.3298,900,OPTIMAL,900,3,0,17.73074205,47,7880.3298,Yes,0,0,100,,
6545.177481,900,OPTIMAL,839.8173025,3,0,0.516949635,48,7384.994784,Yes,0,0,93.31303361,,
6922.681212,1200,OPTIMAL,1200,4,0,6.660598594,1,8122.681212,Yes,0,0,100,,
6836.68555,1200,OPTIMAL,1200,4,0,18.08254249,2,8036.68555,Yes,0,0,100,,
7000.859087,1200,OPTIMAL,1200,4,0,8.856927814,3,8200.859087,Yes,0,0,100,,
6922.681212,1200,OPTIMAL,1200,4,0,17.54499142,4,8122.681212,Yes,0,0,100,,
6394.394676,1200,OPTIMAL,1071.592387,4,0,12.16955891,5,7465.987062,Yes,0,0,89.29936558,,
6624.964332,1200,OPTIMAL,1177.187593,4,0,17.55484183,6,7802.151925,Yes,0,0,98.09896605,,
6821.049975,1200,OPTIMAL,1200,4,0,25.66735992,7,8021.049975,Yes,0,0,100,,
6605.000472,1200,OPTIMAL,1134.609153,4,0,20.50996551,8,7739.609625,Yes,0,0,94.55076279,,
6953.952363,1200,OPTIMAL,1200,4,0,5.870845701,9,8153.952362,Yes,0,0,100,,
6961.77015,1200,OPTIMAL,1200,4,0,2.69338415,10,8161.77015,Yes,0,0,100,,
6394.394676,1200,OPTIMAL,1071.592387,4,0,23.14455989,11,7465.987062,Yes,0,0,89.29936558,,
6667.562614,1200,OPTIMAL,1189.313824,4,0,5.656951035,12,7856.876437,Yes,0,0,99.10948529,,
6985.223513,1200,OPTIMAL,1200,4,0,5.074838578,13,8185.223512,Yes,0,0,100,,
6667.562614,1200,OPTIMAL,1189.313824,4,0,24.67059201,14,7856.876437,Yes,0,0,99.10948529,,
6789.778825,1200,OPTIMAL,1200,4,0,15.42027313,15,7989.778825,Yes,0,0,100,,
6813.232188,1200,OPTIMAL,1200,4,0,6.570850394,16,8013.232188,Yes,0,0,100,,
6899.22785,1200,OPTIMAL,1200,4,0,15.87448659,17,8099.22785,Yes,0,0,100,,
6446.944973,1200,OPTIMAL,1128.491114,4,0,15.83266142,18,7575.436087,Yes,0,0,94.04092619,,
6844.503338,1200,OPTIMAL,1200,4,0,21.80060404,19,8044.503337,Yes,0,0,100,,
6637.13527,1200,OPTIMAL,1180.65223,4,0,16.886421,20,7817.7875,Yes,0,0,98.38768583,,
6605.000472,1200,OPTIMAL,1134.609153,4,0,9.829304224,21,7739.609625,Yes,0,0,94.55076279,,
6697.989958,1200,OPTIMAL,1197.975417,4,0,21.63494513,22,7895.965375,Yes,0,0,99.83128475,,
6661.477145,1200,OPTIMAL,1187.581505,4,0,11.53811622,23,7849.05865,Yes,0,0,98.9651254,,
6821.049975,1200,OPTIMAL,1200,4,0,24.38399192,24,8021.049975,Yes,0,0,100,,
6580.958261,1200,OPTIMAL,1127.380214,4,0,24.66668312,25,7708.338475,Yes,0,0,93.94835121,,
6525.302444,1200,OPTIMAL,1120.493731,4,0,23.01384649,26,7645.796175,Yes,0,0,93.3744776,,
6985.223513,1200,OPTIMAL,1200,4,0,3.437793875,27,8185.223512,Yes,0,0,100,,
6836.68555,1200,OPTIMAL,1200,4,0,25.95849433,28,8036.68555,Yes,0,0,100,,
6679.733552,1200,OPTIMAL,1192.778461,4,0,21.09833219,29,7872.512012,Yes,0,0,99.39820508,,
6406.431036,1200,OPTIMAL,1075.191602,4,0,24.16564112,30,7481.622638,Yes,0,0,89.59930014,,
6679.733552,1200,OPTIMAL,1192.778461,4,0,9.761914895,31,7872.512012,Yes,0,0,99.39820508,,
6961.77015,1200,OPTIMAL,1200,4,0,1.06103012,32,8161.77015,Yes,0,0,100,,
6525.302444,1200,OPTIMAL,1120.493731,4,0,10.70411464,33,7645.796175,Yes,0,0,93.3744776,,
6633.515333,1200,OPTIMAL,1145.183229,4,0,10.42345607,34,7778.698563,Yes,0,0,95.43193578,,
6633.515333,1200,OPTIMAL,1145.183229,4,0,20.61355119,35,7778.698563,Yes,0,0,95.43193578,,
6616.406416,1200,OPTIMAL,1138.838784,4,0,0.542867164,36,7755.2452,Yes,0,0,94.90323199,,
6382.358315,1200,OPTIMAL,1067.993172,4,0,7.524855002,37,7450.351488,Yes,0,0,88.99943103,,
6727.236525,1200,OPTIMAL,1200,4,0,15.77520068,38,7927.236525,Yes,0,0,100,,
6234.715913,1200,OPTIMAL,1200,4,0,19.92503865,39,7434.715913,Yes,0,0,100,,
6382.358315,1200,OPTIMAL,1067.993172,4,0,9.759960449,40,7450.351488,Yes,0,0,88.99943103,,
6519.537596,1200,OPTIMAL,1118.440792,4,0,5.728483791,41,7637.978387,Yes,0,0,93.20339933,,
6891.410063,1200,OPTIMAL,1200,4,0,7.120440855,42,8091.410062,Yes,0,0,100,,
6550.86736,1200,OPTIMAL,1118.382178,4,0,12.27079926,43,7669.249538,Yes,0,0,93.19851482,,
6711.60095,1200,OPTIMAL,1200,4,0,18.90872627,44,7911.60095,Yes,0,0,100,,
6400.412856,1200,OPTIMAL,1073.391994,4,0,11.95808776,45,7473.80485,Yes,0,0,89.44933286,,
6813.232188,1200,OPTIMAL,1200,4,0,23.0781087,46,8013.232188,Yes,0,0,100,,
6977.405725,1200,OPTIMAL,1200,4,0,1.308384916,47,8177.405725,Yes,0,0,100,,
6821.049975,1200,OPTIMAL,1200,4,0,23.18083443,48,8021.049975,Yes,0,0,100,,
6307.283067,1400,OPTIMAL,1278.159788,5,0,1.365379714,1,7585.442856,Yes,0,0,91.29712773,,
6560.186042,1400,OPTIMAL,1200,5,0,22.50453952,2,7760.186042,Yes,0,0,85.71428571,,
6616.674548,1400,OPTIMAL,1326.197552,5,0,11.67602199,3,7942.8721,Yes,0,0,94.72839655,,
6425.157216,1400,OPTIMAL,1200,5,0,5.032603763,4,7625.157216,Yes,0,0,85.71428571,,
6695.214867,1400,OPTIMAL,1200,5,0,27.31744344,5,7895.214867,Yes,0,0,85.71428571,,
6568.128914,1400,OPTIMAL,1200,5,0,17.1675649,6,7768.128914,Yes,0,0,85.71428571,,
6528.414553,1400,OPTIMAL,1200,5,0,3.709638986,7,7728.414553,Yes,0,0,85.71428571,,
6668.822527,1400,OPTIMAL,1345.535422,5,0,11.46053187,8,8014.357949,Yes,0,0,96.10967299,,
6552.24317,1400,OPTIMAL,1200,5,0,15.96962093,9,7752.24317,Yes,0,0,85.71428571,,
6668.822527,1400,OPTIMAL,1345.535422,5,0,13.22369062,10,8014.357949,Yes,0,0,96.10967299,,
6615.786146,1400,OPTIMAL,1200,5,0,15.78788802,11,7815.786146,Yes,0,0,85.71428571,,
6691.999406,1400,OPTIMAL,1354.130031,5,0,27.51776268,12,8046.129437,Yes,0,0,96.72357363,,
6616.674548,1400,OPTIMAL,1326.197552,5,0,3.812578608,13,7942.8721,Yes,0,0,94.72839655,,
6789.34616,1400,OPTIMAL,1399.754975,5,0,18.99871463,14,8189.101135,Yes,0,0,99.98249824,,
6671.386251,1400,OPTIMAL,1200,5,0,24.32258352,15,7871.386251,Yes,0,0,85.71428571,,
6568.128914,1400,OPTIMAL,1200,5,0,14.83712623,16,7768.128914,Yes,0,0,85.71428571,,
6472.814449,1400,OPTIMAL,1200,5,0,5.677882692,17,7672.814449,Yes,0,0,85.71428571,,
6307.283067,1400,OPTIMAL,1278.159788,5,0,5.309809999,18,7585.442856,Yes,0,0,91.29712773,,
6674.616747,1400,OPTIMAL,1347.684074,5,0,1.444014148,19,8022.300821,Yes,0,0,96.26314815,,
6301.208512,1400,OPTIMAL,1260.405727,5,0,9.754482369,20,7561.614239,Yes,0,0,90.02898049,,
6441.04296,1400,OPTIMAL,1200,5,0,14.59439205,21,7641.04296,Yes,0,0,85.71428571,,
6760.06073,1400,OPTIMAL,1389.326044,5,0,12.55005563,22,8149.386775,Yes,0,0,99.2375746,,
6615.786146,1400,OPTIMAL,1200,5,0,12.34894211,23,7815.786146,Yes,0,0,85.71428571,,
6940.015705,1400,OPTIMAL,1400,5,0,27.27185136,24,8340.015705,Yes,0,0,100,,
6425.157216,1400,OPTIMAL,1200,5,0,11.74274211,25,7625.157216,Yes,0,0,85.71428571,,
6720.970506,1400,OPTIMAL,1364.873292,5,0,1.21287657,26,8085.843798,Yes,0,0,97.49094943,,
6828.815496,1400,OPTIMAL,1400,5,0,24.52187018,27,8228.815496,Yes,0,0,100,,
6472.814449,1400,OPTIMAL,1200,5,0,7.902998882,28,7672.814449,Yes,0,0,85.71428571,,
6552.24317,1400,OPTIMAL,1200,5,0,10.00039369,29,7752.24317,Yes,0,0,85.71428571,,
6647.557635,1400,OPTIMAL,1200,5,0,10.67267838,30,7847.557635,Yes,0,0,85.71428571,,
6628.262988,1400,OPTIMAL,1330.494856,5,0,26.34348846,31,7958.757844,Yes,0,0,95.03534687,,
6884.4156,1400,OPTIMAL,1400,5,0,29.57536369,32,8284.4156,Yes,0,0,100,,
6671.386251,1400,OPTIMAL,1200,5,0,3.46340995,33,7871.386251,Yes,0,0,85.71428571,,
6777.631988,1400,OPTIMAL,1395.583403,5,0,13.81273401,34,8173.215391,Yes,0,0,99.68452878,,
6576.071786,1400,OPTIMAL,1200,5,0,0.311042871,35,7776.071786,Yes,0,0,85.71428571,,
6691.999406,1400,OPTIMAL,1354.130031,5,0,17.1382557,36,8046.129437,Yes,0,0,96.72357363,,
6749.941605,1400,OPTIMAL,1375.616553,5,0,18.85129493,37,8125.558158,Yes,0,0,98.25832523,,
6294.233843,1400,OPTIMAL,1251.494652,5,0,10.79039175,38,7545.728495,Yes,0,0,89.39247512,,
6668.822527,1400,OPTIMAL,1345.535422,5,0,19.1543155,39,8014.357949,Yes,0,0,96.10967299,,
6634.057208,1400,OPTIMAL,1332.643508,5,0,22.86443106,40,7966.700716,Yes,0,0,95.18882203,,
6695.214867,1400,OPTIMAL,1200,5,0,13.89557817,41,7895.214867,Yes,0,0,85.71428571,,
6789.34616,1400,OPTIMAL,1399.754975,5,0,23.17515621,42,8189.101135,Yes,0,0,99.98249824,,
6639.614763,1400,OPTIMAL,1200,5,0,20.14780994,43,7839.614763,Yes,0,0,85.71428571,,
6711.100612,1400,OPTIMAL,1200,5,0,16.29686726,44,7911.100612,Yes,0,0,85.71428571,,
6797.044007,1400,OPTIMAL,1400,5,0,27.46009742,45,8197.044007,Yes,0,0,100,,
6647.557635,1400,OPTIMAL,1200,5,0,14.43950605,46,7847.557635,Yes,0,0,85.71428571,,
6576.071786,1400,OPTIMAL,1200,5,0,17.18511865,47,7776.071786,Yes,0,0,85.71428571,,
6623.729019,1400,OPTIMAL,1200,5,0,11.65735624,48,7823.729019,Yes,0,0,85.71428571,,
6703.157739,1400,OPTIMAL,1200,6,0,19.67886277,1,7903.157739,Yes,0,0,85.71428571,,
6441.04296,1400,OPTIMAL,1200,6,0,1.91026074,2,7641.04296,Yes,0,0,85.71428571,,
6417.214344,1400,OPTIMAL,1200,6,0,21.86140517,3,7617.214344,Yes,0,0,85.71428571,,
6639.614763,1400,OPTIMAL,1200,6,0,2.97905361,4,7839.614763,Yes,0,0,85.71428571,,
6703.157739,1400,OPTIMAL,1200,6,0,2.212884167,5,7903.157739,Yes,0,0,85.71428571,,
6628.262988,1400,OPTIMAL,1330.494856,6,0,7.003706903,6,7958.757844,Yes,0,0,95.03534687,,
6738.6811,1400,OPTIMAL,1394.81993,6,0,12.03758152,7,8133.50103,Yes,0,0,99.629995,,
6836.758368,1400,OPTIMAL,1400,6,0,4.447849519,8,8236.758368,Yes,0,0,100,,
6584.014658,1400,OPTIMAL,1200,6,0,12.5322636,9,7784.014658,Yes,0,0,85.71428571,,
6738.6811,1400,OPTIMAL,1394.81993,6,0,20.25241757,10,8133.50103,Yes,0,0,99.629995,,
6668.822527,1400,OPTIMAL,1345.535422,6,0,2.244020226,11,8014.357949,Yes,0,0,96.10967299,,
6760.06073,1400,OPTIMAL,1389.326044,6,0,25.18160513,12,8149.386775,Yes,0,0,99.2375746,,
6496.643065,1400,OPTIMAL,1200,6,0,10.92923315,13,7696.643065,Yes,0,0,85.71428571,,
6639.614763,1400,OPTIMAL,1200,6,0,24.45959806,14,7839.614763,Yes,0,0,85.71428571,,
6456.928704,1400,OPTIMAL,1200,6,0,16.15611957,15,7656.928704,Yes,0,0,85.71428571,,
6940.015705,1400,OPTIMAL,1400,6,0,16.59663125,16,8340.015705,Yes,0,0,100,,
6480.757321,1400,OPTIMAL,1200,6,0,12.13559657,17,7680.757321,Yes,0,0,85.71428571,,
6703.587846,1400,OPTIMAL,1358.427335,6,0,18.78449537,18,8062.015181,Yes,0,0,97.03052395,,
6719.043484,1400,OPTIMAL,1200,6,0,7.998233919,19,7919.043484,Yes,0,0,85.71428571,,
6709.382066,1400,OPTIMAL,1360.575988,6,0,7.666460151,20,8069.958054,Yes,0,0,97.18399911,,
6298.482132,1400,OPTIMAL,1255.189235,6,0,21.90564696,21,7553.671367,Yes,0,0,89.65637394,,
6738.6811,1400,OPTIMAL,1394.81993,6,0,23.83115802,22,8133.50103,Yes,0,0,99.629995,,
6671.386251,1400,OPTIMAL,1200,6,0,10.15408826,23,7871.386251,Yes,0,0,85.71428571,,
6789.34616,1400,OPTIMAL,1399.754975,6,0,19.65384272,24,8189.101135,Yes,0,0,99.98249824,,
6441.04296,1400,OPTIMAL,1200,6,0,3.362058902,25,7641.04296,Yes,0,0,85.71428571,,
