Existing Gen (MW),Op Condition,Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Demand (MW),Op Cost (M$),Congestion,Load Shed (MW)
5977.851778470075,14,OPTIMAL,1475.9395355299241,2,0.0,7453.791313999999,20.27431237408,Yes,0.0
6050.384772622584,15,OPTIMAL,1521.4864037774164,2,0.0,7571.8711764,19.535427635112004,Yes,0.0
6069.058985005858,16,OPTIMAL,1524.95216559414,2,0.0,7594.011150599999,17.238405311861992,Yes,0.0
6181.465321378414,17,OPTIMAL,1538.0056830215865,2,0.0,7719.471004400001,12.35115360704,Yes,0.0
5756.515686598464,18,OPTIMAL,1424.2159456015359,2,0.0,7180.731632199999,18.526287611075997,Yes,0.0
5943.091442999999,19,OPTIMAL,1400.0,2,0.0,7343.091442999999,16.668817575609996,Yes,0.0
5782.969673263629,20,OPTIMAL,1419.9019331363693,2,0.0,7202.871606399999,24.129619881440004,Yes,0.0
5917.4491,1,OPTIMAL,1400.0,3,0.0,7317.4491,26.781863706,Yes,0.0
6231.65072012717,2,OPTIMAL,1558.6181678728308,3,0.0,7790.2688880000005,22.591779775200006,Yes,0.0
5983.737809762435,3,OPTIMAL,1476.3077342375645,3,0.0,7460.045544,27.005364869279997,Yes,0.0
5960.031651263624,4,OPTIMAL,1447.4783607363756,3,0.0,7407.510011999999,10.14828871644,Yes,0.0
6092.919325345907,5,OPTIMAL,1532.2378906540916,3,0.0,7625.1572160000005,9.53144652,Yes,0.0
6081.811334711607,6,OPTIMAL,1528.3357292883927,3,0.0,7610.147064,3.65287059072,Yes,0.0
6057.348038257024,7,OPTIMAL,1522.778721742974,3,0.0,7580.126759999999,19.55672704079999,Yes,0.0
6057.348038257024,8,OPTIMAL,1522.778721742974,3,0.0,7580.126759999999,5.760896337599998,Yes,0.0
5892.970431374156,9,OPTIMAL,1401.9634406258438,3,0.0,7294.933872,1.75078412928,Yes,0.0
6188.059209249774,10,OPTIMAL,1542.1690707502262,3,0.0,7730.228279999999,17.083804498800003,Yes,0.0
6188.059209249774,11,OPTIMAL,1542.1690707502262,3,0.0,7730.228279999999,7.1891123004000015,Yes,0.0
6104.02731598021,12,OPTIMAL,1536.140052019791,3,0.0,7640.167368,13.828702936079997,Yes,0.0
5776.393540985283,13,OPTIMAL,1420.9743430147157,3,0.0,7197.367883999998,15.618288308279995,Yes,0.0
6032.027072313602,14,OPTIMAL,1518.079383686399,3,0.0,7550.106456000001,15.4777182348,Yes,0.0
6236.364675349473,15,OPTIMAL,1561.409288650526,3,0.0,7797.773963999999,17.856902377559997,Yes,0.0
6188.059209249774,16,OPTIMAL,1542.1690707502262,3,0.0,7730.228279999999,4.019718705600001,Yes,0.0
5941.473644516422,17,OPTIMAL,1428.510987483578,3,0.0,7369.984632,10.981277101680002,Yes,0.0
5884.00297826732,18,OPTIMAL,1403.42581773268,3,0.0,7287.428796000001,27.25498369704,Yes,0.0
6284.020889800006,19,OPTIMAL,1588.803834199993,3,0.0,7872.824723999999,0.6298259779199998,Yes,0.0
5956.377661250968,20,OPTIMAL,1443.627274749032,3,0.0,7400.004936,17.83401189576,Yes,0.0
6451.938957650345,1,OPTIMAL,1670.7422548496543,4,0.0,8122.681212499999,6.66059859425,Yes,0.0
6386.581813075111,2,OPTIMAL,1650.10373692489,4,0.0,8036.685550000001,18.0825424875,Yes,0.0
6511.106981168181,3,OPTIMAL,1689.7521063318175,4,0.0,8200.859087499999,8.856927814499997,Yes,0.0
6451.938957650345,4,OPTIMAL,1670.7422548496543,4,0.0,8122.681212499999,17.544991419,Yes,0.0
5989.050000305297,5,OPTIMAL,1476.9370621947012,4,0.0,7465.9870624999985,12.169558911874997,Yes,0.0
6239.114482562484,6,OPTIMAL,1563.0374424375152,4,0.0,7802.151925,17.554841831250002,Yes,0.0
6376.604843213021,7,OPTIMAL,1644.4451317869796,4,0.0,8021.049975000001,25.667359920000003,Yes,0.0
6193.809692858518,8,OPTIMAL,1545.799932141482,4,0.0,7739.609625000001,20.50996550625,Yes,0.0
6475.60616705748,9,OPTIMAL,1678.3461954425195,4,0.0,8153.952362499999,5.8708457009999995,Yes,0.0
6481.522969409265,10,OPTIMAL,1680.2471805907364,4,0.0,8161.770150000001,2.6933841495000004,Yes,0.0
5989.050000305297,11,OPTIMAL,1476.9370621947012,4,0.0,7465.9870624999985,23.144559893749996,Yes,0.0
6274.91934821348,12,OPTIMAL,1581.9570892865192,4,0.0,7856.876437499999,5.656951034999999,Yes,0.0
6499.273376464615,13,OPTIMAL,1685.9501360353854,4,0.0,8185.223512499999,5.07483857775,Yes,0.0
6274.91934821348,14,OPTIMAL,1581.9570892865192,4,0.0,7856.876437499999,24.670592013749996,Yes,0.0
6350.765528101209,15,OPTIMAL,1639.0132968987905,4,0.0,7989.778824999999,15.420273132250003,Yes,0.0
6371.6944731897875,16,OPTIMAL,1641.537714310213,4,0.0,8013.2321875,6.57085039375,Yes,0.0
6434.188550594994,17,OPTIMAL,1665.0392994050053,4,0.0,8099.227850000001,15.874486585999996,Yes,0.0
6053.391637328364,18,OPTIMAL,1522.044450171634,4,0.0,7575.436087499999,15.832661422874997,Yes,0.0
6392.599993236561,19,OPTIMAL,1651.9033442634388,4,0.0,8044.503337499998,21.800604044624997,Yes,0.0
6248.935222608952,20,OPTIMAL,1568.8522773910488,4,0.0,7817.7875,16.886421000000002,Yes,0.0
6061.8319593095075,1,OPTIMAL,1523.610896190493,5,0.0,7585.4428555,1.3653797139900001,Yes,0.0
6206.422420240363,2,OPTIMAL,1553.763621459637,5,0.0,7760.186041700001,22.504539520930006,Yes,0.0
6323.996288140834,3,OPTIMAL,1618.875811859166,5,0.0,7942.8721000000005,11.676021987,Yes,0.0
6092.919325345907,4,OPTIMAL,1532.2378906540916,5,0.0,7625.1572160000005,5.03260376256,Yes,0.0
6296.7987403410925,5,OPTIMAL,1598.4161270589077,5,0.0,7895.214867400001,27.317443441204,Yes,0.0
6211.2911630291,6,OPTIMAL,1556.8377507708997,5,0.0,7768.128913799999,17.167564899498,Yes,0.0
6186.947449085416,7,OPTIMAL,1541.4671042145835,5,0.0,7728.414553300001,3.709638985584,Yes,0.0
6372.401566473132,8,OPTIMAL,1641.9563824268669,5,0.0,8014.3579489,11.460531866926999,Yes,0.0
6201.553677451626,9,OPTIMAL,1550.6894921483731,5,0.0,7752.2431696,15.969620929376,Yes,0.0
6372.401566473132,10,OPTIMAL,1641.9563824268669,5,0.0,8014.3579489,13.223690615685,Yes,0.0
6247.678167883004,11,OPTIMAL,1568.1079785169961,5,0.0,7815.7861464,15.787888015728,Yes,0.0
6393.851774710141,12,OPTIMAL,1652.277662589857,5,0.0,8046.129437299999,27.517762675565997,Yes,0.0
6323.996288140834,13,OPTIMAL,1618.875811859166,5,0.0,7942.8721000000005,3.8125786080000004,Yes,0.0
6502.208110431098,14,OPTIMAL,1686.8930246689,5,0.0,8189.101135100002,18.99871463343199,Yes,0.0
6283.199966441223,15,OPTIMAL,1588.186284658777,5,0.0,7871.386251099999,24.322583515898998,Yes,0.0
6211.2911630291,16,OPTIMAL,1556.8377507708997,5,0.0,7768.128913799999,14.837126225357999,Yes,0.0
6148.923259615657,17,OPTIMAL,1523.8911889843425,5,0.0,7672.8144486,5.677882691963999,Yes,0.0
6061.8319593095075,18,OPTIMAL,1523.610896190493,5,0.0,7585.4428555,5.30980999885,Yes,0.0
6377.390502416738,19,OPTIMAL,1644.9103185832623,5,0.0,8022.300821000001,1.4440141477800004,Yes,0.0
6041.7334425919125,20,OPTIMAL,1519.8807966080858,5,0.0,7561.6142392,9.754482368567997,Yes,0.0
6301.331664974384,1,OPTIMAL,1601.826074525616,6,0.0,7903.1577394999995,19.678862771355,Yes,0.0
6104.675282100545,2,OPTIMAL,1536.3676780994567,6,0.0,7641.0429602,1.9102607400500005,Yes,0.0
6087.04134696859,3,OPTIMAL,1530.1729969314094,6,0.0,7617.2143439,21.861405166993002,Yes,0.0
6262.64497571382,4,OPTIMAL,1576.969786986181,6,0.0,7839.614762700001,2.9790536098260008,Yes,0.0
6301.331664974384,5,OPTIMAL,1601.826074525616,6,0.0,7903.1577394999995,2.21288416706,Yes,0.0
6333.062137407416,6,OPTIMAL,1625.6957067925844,6,0.0,7958.757844199999,7.003706902896001,Yes,0.0
6460.127812105215,7,OPTIMAL,1673.373218294786,6,0.0,8133.5010304,12.037581524992001,Yes,0.0
6538.276937567571,8,OPTIMAL,1698.481430132427,6,0.0,8236.7583677,4.447849518557998,Yes,0.0
6227.722424108583,9,OPTIMAL,1556.2922338914163,6,0.0,7784.014657999998,12.53226359938,Yes,0.0
6460.127812105215,10,OPTIMAL,1673.373218294786,6,0.0,8133.5010304,20.252417565696,Yes,0.0
6372.401566473132,11,OPTIMAL,1641.9563824268669,6,0.0,8014.3579489,2.2440202256919997,Yes,0.0
6472.150754484039,12,OPTIMAL,1677.2360201159615,6,0.0,8149.386774600001,25.181605133513994,Yes,0.0
6167.378220733055,13,OPTIMAL,1529.2648441669442,6,0.0,7696.643064899998,10.929233152157998,Yes,0.0
6262.64497571382,14,OPTIMAL,1576.969786986181,6,0.0,7839.614762700001,24.459598059624003,Yes,0.0
6116.431238855179,15,OPTIMAL,1540.4974655448211,6,0.0,7656.928704400001,16.156119566284,Yes,0.0
6612.657134989369,16,OPTIMAL,1727.3585700106262,6,0.0,8340.015705,16.596631252949994,Yes,0.0
6155.074913321456,17,OPTIMAL,1525.6824073785428,6,0.0,7680.7573207,12.135596566705999,Yes,0.0
6406.024571400502,18,OPTIMAL,1655.990610099495,6,0.0,8062.015181499999,18.78449537289499,Yes,0.0
6310.397514240964,19,OPTIMAL,1608.6459694590358,6,0.0,7919.043483700001,7.998233918536998,Yes,0.0
6412.036042589918,20,OPTIMAL,1657.9220110100835,6,0.0,8069.9580536,7.666460150920002,Yes,0.0
6405.977236981688,1,OPTIMAL,1655.9754022183097,7,0.0,8061.9526392,14.833992856128,Yes,0.0
6786.307282400001,2,OPTIMAL,1800.0,7,0.0,8586.307282400001,18.374697584336,Yes,0.0
6536.194223139744,3,OPTIMAL,1697.8122833602552,7,0.0,8234.006506499998,24.125639064045004,Yes,0.0
6536.194223139744,4,OPTIMAL,1697.8122833602552,7,0.0,8234.006506499998,20.996716591575,Yes,0.0
6354.54891401561,5,OPTIMAL,1641.8593947843906,7,0.0,7996.408308799999,29.986531158000002,Yes,0.0
6595.589607437347,6,OPTIMAL,1720.3473120626518,7,0.0,8315.9369195,3.742171613775,Yes,0.0
6511.390987681066,7,OPTIMAL,1689.8433536189318,7,0.0,8201.234341300002,19.682962419119995,Yes,0.0
6303.116280971742,8,OPTIMAL,1603.1685735282588,7,0.0,7906.284854500001,7.74815915741,Yes,0.0
6560.745252486984,9,OPTIMAL,1706.033419213022,7,0.0,8266.778671699998,19.509597665212013,Yes,0.0
6566.552644978708,10,OPTIMAL,1708.4190680212926,7,0.0,8274.971713,7.447474541700001,Yes,0.0
6247.913865644119,11,OPTIMAL,1568.2475345558812,7,0.0,7816.1614002,1.797717122046,Yes,0.0
6449.382899034376,12,OPTIMAL,1669.9210292656253,7,0.0,8119.3039283,29.22949414188001,Yes,0.0
6700.549521522789,13,OPTIMAL,1771.055182677211,7,0.0,8471.604704200001,27.024419006398,Yes,0.0
6630.433962387716,14,OPTIMAL,1734.6612049122846,7,0.0,8365.0951673,2.8441323568820005,Yes,0.0
6542.395032004414,15,OPTIMAL,1699.804515795586,7,0.0,8242.1995478,0.329687981912,Yes,0.0
6376.565560252836,16,OPTIMAL,1644.421872447166,7,0.0,8020.987432700002,5.6949010772170015,Yes,0.0
6275.0621174932685,17,OPTIMAL,1582.0644892067314,7,0.0,7857.126606699999,20.899956773822,Yes,0.0
6583.974822453889,18,OPTIMAL,1715.5760144461071,7,0.0,8299.5508369,21.163854634094996,Yes,0.0
6505.190178816398,19,OPTIMAL,1687.8511211836017,7,0.0,8193.0413,26.463523398999996,Yes,0.0
6467.985325628382,20,OPTIMAL,1675.8977265716173,7,0.0,8143.883052200001,25.327476292342,Yes,0.0
6458.802448378415,1,OPTIMAL,1672.9473976215854,8,0.0,8131.749846000001,14.149244732040003,Yes,0.0
6271.599962458393,2,OPTIMAL,1579.4600411416068,8,0.0,7851.0600036,24.181264811087996,Yes,0.0
6582.068579116914,3,OPTIMAL,1714.7929388830885,8,0.0,8296.861518,22.152620253060004,Yes,0.0
6758.816376569712,4,OPTIMAL,1793.9682330302876,8,0.0,8552.7846096,18.987181833312,Yes,0.0
6314.002438555629,5,OPTIMAL,1611.357817444373,8,0.0,7925.360256000001,6.736556217600001,Yes,0.0
6699.561947708436,6,OPTIMAL,1770.6668258915656,8,0.0,8470.228773600002,26.68122063684,Yes,0.0
6605.475474045405,7,OPTIMAL,1724.4083783545962,8,0.0,8329.883852399998,7.080401274540001,Yes,0.0
6323.425211021679,8,OPTIMAL,1618.4462121783204,8,0.0,7941.871423200002,0.5559309996239999,Yes,0.0
6599.6237503132825,9,OPTIMAL,1722.00451848672,8,0.0,8321.6282688,12.981740099328004,Yes,0.0
6271.599962458393,10,OPTIMAL,1579.4600411416068,8,0.0,7851.0600036,14.838503406804,Yes,0.0
6777.5513604,11,OPTIMAL,1800.0,8,0.0,8577.551360399999,14.324510771868,Yes,0.0
6593.772026581159,12,OPTIMAL,1719.600658618842,8,0.0,8313.3726852,4.655488703712001,Yes,0.0
6628.882368973895,13,OPTIMAL,1734.0238178261045,8,0.0,8362.906186799999,12.711617403936,Yes,0.0
6693.636504822307,14,OPTIMAL,1768.3366851776932,8,0.0,8461.973189999999,10.3236072918,Yes,0.0
6711.412833480691,15,OPTIMAL,1775.3271073193105,8,0.0,8486.739940800002,0.9335413934880001,Yes,0.0
6271.599962458393,16,OPTIMAL,1579.4600411416068,8,0.0,7851.0600036,26.772114612275995,Yes,0.0
6587.92030284903,17,OPTIMAL,1717.1967987509627,8,0.0,8305.1171016,9.550884666839993,Yes,0.0
6785.806944,18,OPTIMAL,1800.0,8,0.0,8585.806944,18.11605265184,Yes,0.0
6299.868279856549,19,OPTIMAL,1600.7252253434506,8,0.0,7900.5935052,17.855341321752,Yes,0.0
6851.851612800001,20,OPTIMAL,1800.0,8,0.0,8651.851612800001,21.19703645136,Yes,0.0
6787.683212999999,1,OPTIMAL,1800.0,9,0.0,8587.683213,3.26331962094,Yes,0.0
6906.228852381029,2,OPTIMAL,2095.734555818969,9,0.0,9001.963408199998,20.420967089920165,Yes,0.0
6728.11180888705,3,OPTIMAL,1781.8938675129493,9,0.0,8510.005676399998,9.446106300803999,Yes,0.0
6891.253261799998,4,OPTIMAL,1800.0,9,0.0,8691.253261799999,28.768048296557993,Yes,0.0
6944.600480179151,5,OPTIMAL,1927.9003670208454,9,0.0,8872.5008472,1.5104994502633537,Yes,0.0
6567.971244671342,6,OPTIMAL,1709.0018219286558,9,0.0,8276.9730666,21.933978626489992,Yes,0.0
6678.553559293981,7,OPTIMAL,1762.405417906018,9,0.0,8440.9589772,7.596863079479999,Yes,0.0
6721.917027687917,8,OPTIMAL,1779.4578113120833,9,0.0,8501.374839,21.33845084589,Yes,0.0
6813.5757251999985,9,OPTIMAL,1800.0,9,0.0,8613.575725199998,12.575820558791998,Yes,0.0
6958.178043511037,10,OPTIMAL,1879.7994540889615,9,0.0,8837.977497599999,28.041685094338202,Yes,0.0
6796.314050399999,11,OPTIMAL,1800.0,9,0.0,8596.314050399998,22.436379671544,Yes,0.0
6962.279656613269,12,OPTIMAL,1841.1744913867308,9,0.0,8803.454148,6.429527265911231,Yes,0.0
6920.594304450491,13,OPTIMAL,2141.7849655495074,9,0.0,9062.379269999998,29.527000478990196,Yes,0.0
6961.566936803282,14,OPTIMAL,1807.363861596718,9,0.0,8768.9307984,19.819447837104857,Yes,0.0
6635.266067590756,15,OPTIMAL,1736.6462104092434,9,0.0,8371.912278,26.204085430140005,Yes,0.0
6666.163996895713,16,OPTIMAL,1757.5333055042856,9,0.0,8423.697302399998,8.170986383328,Yes,0.0
6954.783652678067,17,OPTIMAL,1891.824682321928,9,0.0,8846.608334999999,30.19824663902176,Yes,0.0
6917.145773999999,18,OPTIMAL,1800.0,9,0.0,8717.145773999999,22.490236096919993,Yes,0.0
6891.253261799998,19,OPTIMAL,1800.0,9,0.0,8691.253261799999,9.038903392271996,Yes,0.0
6910.206478334576,20,OPTIMAL,2109.018604665423,9,0.0,9019.225083,28.71361248721236,Yes,0.0
6961.814839345887,1,OPTIMAL,1819.1240806541134,10,0.0,8780.93892,26.34855398419623,Yes,0.0
6920.396997717966,2,OPTIMAL,2013.6454726820318,10,0.0,8934.0424704,13.4331105265023,Yes,0.0
6909.255306910902,3,OPTIMAL,2105.8419842890976,10,0.0,9015.0972912,3.621055259258916,Yes,0.0
6955.8167281489705,4,OPTIMAL,1888.1648302510296,10,0.0,8843.981558399999,15.669452533322431,Yes,0.0
6929.765628989073,5,OPTIMAL,2157.380391810927,10,0.0,9087.146020799999,22.864590541763658,Yes,0.0
6961.628912438933,6,OPTIMAL,1810.3039163610656,10,0.0,8771.9328288,24.30110812060801,Yes,0.0
6773.899322098037,7,OPTIMAL,1799.8995003019618,10,0.0,8573.798822399998,21.434497055999998,Yes,0.0
6986.461089773029,8,OPTIMAL,2253.788481426969,10,0.0,9240.249571200002,18.97470193818437,Yes,0.0
7018.5338173337395,9,OPTIMAL,2374.819304266256,10,0.0,9393.353121600001,0.6692533941613187,Yes,0.0
6913.405873123296,10,OPTIMAL,2119.7036004767024,10,0.0,9033.1094736,2.994979220725528,Yes,0.0
6955.8167281489705,11,OPTIMAL,1888.1648302510296,10,0.0,8843.981558399999,19.210571749892473,Yes,0.0
6976.456008458213,12,OPTIMAL,2236.7752891417845,10,0.0,9213.231297599998,8.101108479688675,Yes,0.0
6983.1260626680905,13,OPTIMAL,2248.1174173319073,10,0.0,9231.243479999997,6.814770597726144,Yes,0.0
6934.564889890367,14,OPTIMAL,1963.4532157096312,10,0.0,8898.0181056,26.475659378697756,Yes,0.0
6872.8658256,15,OPTIMAL,1800.0,10,0.0,8672.8658256,24.023838336912,Yes,0.0
6913.405873123296,16,OPTIMAL,2119.7036004767024,10,0.0,9033.1094736,10.89083352991101,Yes,0.0
6986.461089773029,17,OPTIMAL,2253.788481426969,10,0.0,9240.249571200002,3.7388575247653937,Yes,0.0
6907.931442616147,18,OPTIMAL,2062.135392583852,10,0.0,8970.0668352,19.523323119675435,Yes,0.0
6910.359615877734,19,OPTIMAL,2050.701128122266,10,0.0,8961.060743999999,12.850484876839607,Yes,0.0
7001.673799136357,20,OPTIMAL,2283.6062280636406,10,0.0,9285.280027199999,22.294787044719406,Yes,0.0
