Existing Gen (MW),Installed New Gen (MW),Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Op Cost (M$),Op Condition,Demand (MW),Congestion,Load Shed (MW),L %,UU %,0,80.12255803
5198.811495,2600,OPTIMAL,2100,2,0,7.37179961,4,7298.811495,Yes,0,0,80.76923077,,
5847.741571,2600,OPTIMAL,1716.749614,2,0,6.354172595,5,7564.491185,Yes,0,0,66.02883132,,
5125.011581,2600,OPTIMAL,2100,2,0,6.574760538,6,7225.011581,Yes,0,0,80.76923077,,
5139.771563,2600,OPTIMAL,2100,2,0,11.14924821,7,7239.771563,Yes,0,0,80.76923077,,
5058.591658,2600,OPTIMAL,2100,2,0,9.735684655,8,7158.591658,Yes,0,0,80.76923077,,
5899.626835,2600,OPTIMAL,1746.044256,2,0,19.19063444,9,7645.67109,Yes,0,0,67.1555483,,
5838.307886,2600,OPTIMAL,1711.423316,2,0,0.75497312,10,7549.731202,Yes,0,0,65.82397368,,
4999.551727,2600,OPTIMAL,2100,2,0,6.176610002,11,7099.551727,Yes,0,0,80.76923077,,
4977.411753,2600,OPTIMAL,2100,2,0,18.04739997,12,7077.411753,Yes,0,0,80.76923077,,
5095.491615,2600,OPTIMAL,2100,2,0,17.55699954,13,7195.491615,Yes,0,0,80.76923077,,
5353.791314,2600,OPTIMAL,2100,2,0,20.27431237,14,7453.791314,No,0,0,80.76923077,,
5852.458413,2600,OPTIMAL,1719.412763,2,0,19.53542764,15,7571.871176,Yes,0,0,66.13126013,,
5866.608939,2600,OPTIMAL,1727.402211,2,0,17.23840531,16,7594.011151,Yes,0,0,66.43854658,,
5746.795256,2600,OPTIMAL,1972.675748,2,0,12.35115361,17,7719.471004,Yes,0,0,75.87214416,,
5080.731632,2600,OPTIMAL,2100,2,0,18.52628761,18,7180.731632,Yes,0,0,80.76923077,,
5243.091443,2600,OPTIMAL,2100,2,0,16.66881758,19,7343.091443,Yes,0,0,80.76923077,,
5102.871606,2600,OPTIMAL,2100,2,0,24.12961988,20,7202.871606,Yes,0,0,80.76923077,,
5828.874202,2600,OPTIMAL,1706.097017,2,0,20.79652057,21,7534.971219,Yes,0,0,65.61911605,,
5212.310037,2600,OPTIMAL,2182.441346,2,0,19.59609116,22,7394.751383,No,0,0,83.94005177,,
5198.811495,2600,OPTIMAL,2100,2,0,9.196502483,23,7298.811495,Yes,0,0,80.76923077,,
4962.65177,2600,OPTIMAL,2100,2,0,11.5827489,24,7062.65177,Yes,0,0,80.76923077,,
5169.291529,2600,OPTIMAL,2100,2,0,14.46589014,25,7269.291529,Yes,0,0,80.76923077,,
5191.431503,2600,OPTIMAL,2100,2,0,19.10355054,26,7291.431503,Yes,0,0,80.76923077,,
5212.310037,2600,OPTIMAL,2182.441346,2,0,10.57449448,27,7394.751383,No,0,0,83.94005177,,
5184.051512,2600,OPTIMAL,2100,2,0,11.94584448,28,7284.051512,Yes,0,0,80.76923077,,
4940.511796,2600,OPTIMAL,2100,2,0,12.03927517,29,7040.511796,Yes,0,0,80.76923077,,
4947.891787,2600,OPTIMAL,2100,2,0,0.493352425,30,7047.891787,Yes,0,0,80.76923077,,
4910.99183,2600,OPTIMAL,2100,2,0,19.84110688,31,7010.99183,No,0,0,80.76923077,,
5198.811495,2600,OPTIMAL,2100,2,0,5.620084851,32,7298.811495,Yes,0,0,80.76923077,,
5885.476308,2600,OPTIMAL,1738.054808,2,0,24.47153488,33,7623.531116,Yes,0,0,66.84826185,,
5043.831675,2600,OPTIMAL,2100,2,0,11.71588395,34,7143.831675,Yes,0,0,80.76923077,,
5213.571477,2600,OPTIMAL,2100,2,0,10.97035722,35,7313.571477,Yes,0,0,80.76923077,,
4970.031761,2600,OPTIMAL,2100,2,0,10.60504764,36,7070.031761,Yes,0,0,80.76923077,,
5021.691701,2600,OPTIMAL,2100,2,0,0.498518419,37,7121.691701,Yes,0,0,80.76923077,,
5361.171305,2600,OPTIMAL,2100,2,0,14.54928405,38,7461.171305,No,0,0,80.76923077,,
5139.771563,2600,OPTIMAL,2100,2,0,0.506784009,39,7239.771563,Yes,0,0,80.76923077,,
5368.551297,2600,OPTIMAL,2100,2,0,21.13600017,40,7468.551297,No,0,0,80.76923077,,
5737.361572,2600,OPTIMAL,1967.34945,2,0,16.95036425,41,7704.711022,Yes,0,0,75.66728653,,
5880.759466,2600,OPTIMAL,1735.391659,2,0,6.0929209,42,7616.151125,Yes,0,0,66.74583303,,
5346.411323,2600,OPTIMAL,2100,2,0,5.435880265,43,7446.411323,No,0,0,80.76923077,,
5765.662625,2600,OPTIMAL,1983.328345,2,0,10.84858736,44,7748.99097,Yes,0,0,76.28185943,,
5228.33146,2600,OPTIMAL,2100,2,0,22.27812764,45,7328.33146,Yes,0,0,80.76923077,,
5117.631589,2600,OPTIMAL,2100,2,0,17.89972634,46,7217.631589,Yes,0,0,80.76923077,,
5051.211667,2600,OPTIMAL,2100,2,0,9.511111517,47,7151.211667,Yes,0,0,80.76923077,,
4947.891787,2600,OPTIMAL,2100,2,0,23.89235316,48,7047.891787,Yes,0,0,80.76923077,,
5217.4491,2600,OPTIMAL,2100,3,0,26.78186371,1,7317.4491,Yes,0,0,80.76923077,,
5690.268888,2600,OPTIMAL,2100,3,0,22.59177978,2,7790.268888,No,0,0,80.76923077,,
5360.045544,2600,OPTIMAL,2100,3,0,27.00536487,3,7460.045544,No,0,0,80.76923077,,
5218.495242,2600,OPTIMAL,2189.01477,3,0,10.14828872,4,7407.510012,No,0,0,84.19287576,,
5886.515612,2600,OPTIMAL,1738.641604,3,0,9.53144652,5,7625.157216,Yes,0,0,66.87083091,,
5876.922035,2600,OPTIMAL,1733.225029,3,0,3.652870591,6,7610.147064,Yes,0,0,66.66250111,,
5857.73488,2600,OPTIMAL,1722.39188,3,0,19.55672704,7,7580.12676,Yes,0,0,66.24584152,,
5857.73488,2600,OPTIMAL,1722.39188,3,0,5.760896338,8,7580.12676,Yes,0,0,66.24584152,,
5194.933872,2600,OPTIMAL,2100,3,0,1.750784129,9,7294.933872,Yes,0,0,80.76923077,,
5753.670653,2600,OPTIMAL,1976.557627,3,0,17.0838045,10,7730.22828,Yes,0,0,76.02144718,,
5753.670653,2600,OPTIMAL,1976.557627,3,0,7.1891123,11,7730.22828,Yes,0,0,76.02144718,,
5896.10919,2600,OPTIMAL,1744.058178,3,0,13.82870294,12,7640.167368,Yes,0,0,67.07916071,,
5097.367884,2600,OPTIMAL,2100,3,0,15.61828831,13,7197.367884,Yes,0,0,80.76923077,,
5838.547726,2600,OPTIMAL,1711.55873,3,0,15.47771823,14,7550.106456,Yes,0,0,65.82918193,,
5697.773964,2600,OPTIMAL,2100,3,0,17.85690238,15,7797.773964,No,0,0,80.76923077,,
5753.670653,2600,OPTIMAL,1976.557627,3,0,4.019718706,16,7730.22828,Yes,0,0,76.02144718,,
5200.303462,2600,OPTIMAL,2169.68117,3,0,10.9812771,17,7369.984632,No,0,0,83.44927578,,
5187.428796,2600,OPTIMAL,2100,3,0,27.2549837,18,7287.428796,Yes,0,0,80.76923077,,
5872.824724,2600,OPTIMAL,2000,3,0,0.629825978,19,7872.824724,Yes,0,0,76.92307692,,
5214.856886,2600,OPTIMAL,2185.14805,3,0,17.8340119,20,7400.004936,No,0,0,84.04415576,,
5763.264231,2600,OPTIMAL,1981.974201,3,0,28.34757266,21,7745.238432,Yes,0,0,76.22977698,,
5848.141303,2600,OPTIMAL,1716.975305,3,0,15.20588438,22,7565.116608,Yes,0,0,66.03751172,,
5119.883112,2600,OPTIMAL,2100,3,0,24.98079557,23,7219.883112,Yes,0,0,80.76923077,,
5900.905978,2600,OPTIMAL,1746.766466,3,0,2.141348284,24,7647.672444,Yes,0,0,67.18332561,,
5157.408492,2600,OPTIMAL,2100,3,0,4.354445095,25,7257.408492,Yes,0,0,80.76923077,,
5772.857808,2600,OPTIMAL,1987.390776,3,0,14.35645988,26,7760.248584,Yes,0,0,76.43810678,,
5209.944024,2600,OPTIMAL,2100,3,0,23.245622,27,7309.944024,Yes,0,0,80.76923077,,
5029.8222,2600,OPTIMAL,2100,3,0,18.39494128,28,7129.8222,Yes,0,0,80.76923077,,
5915.296344,2600,OPTIMAL,1754.891328,3,0,26.23204184,29,7670.187672,Yes,0,0,67.4958203,,
5097.367884,2600,OPTIMAL,2100,3,0,0.863684146,30,7197.367884,Yes,0,0,80.76923077,,
5157.408492,2600,OPTIMAL,2100,3,0,2.902963397,31,7257.408492,Yes,0,0,80.76923077,,
5872.824724,2600,OPTIMAL,2000,3,0,28.81453849,32,7872.824724,Yes,0,0,76.92307692,,
5254.97448,2600,OPTIMAL,2100,3,0,10.95891198,33,7354.97448,Yes,0,0,80.76923077,,
5203.941818,2600,OPTIMAL,2173.54789,3,0,4.721593413,34,7377.489708,No,0,0,83.59799577,,
5262.479556,2600,OPTIMAL,2100,3,0,11.5590929,35,7362.479556,Yes,0,0,80.76923077,,
5074.852656,2600,OPTIMAL,2100,3,0,3.443929275,36,7174.852656,Yes,0,0,80.76923077,,
5915.296344,2600,OPTIMAL,1754.891328,3,0,2.454460055,37,7670.187672,Yes,0,0,67.4958203,,
5194.933872,2600,OPTIMAL,2100,3,0,9.11866734,38,7294.933872,Yes,0,0,80.76923077,,
5862.531669,2600,OPTIMAL,1725.100167,3,0,15.85815054,39,7587.631836,Yes,0,0,66.35000642,,
5029.8222,2600,OPTIMAL,2100,3,0,27.80630658,40,7129.8222,Yes,0,0,80.76923077,,
5134.893264,2600,OPTIMAL,2100,3,0,23.00696058,41,7234.893264,Yes,0,0,80.76923077,,
5891.312401,2600,OPTIMAL,1741.349891,3,0,20.60818819,42,7632.662292,Yes,0,0,66.97499581,,
5322.520164,2600,OPTIMAL,2100,3,0,7.496745366,43,7422.520164,No,0,0,80.76923077,,
5753.670653,2600,OPTIMAL,1976.557627,3,0,10.28120361,44,7730.22828,Yes,0,0,76.02144718,,
5891.312401,2600,OPTIMAL,1741.349891,3,0,14.12042524,45,7632.662292,Yes,0,0,66.97499581,,
5505.27904,2600,OPTIMAL,2300,3,0,13.19092158,46,7805.27904,No,0,0,88.46153846,,
5880.3298,2600,OPTIMAL,2000,3,0,17.73074205,47,7880.3298,Yes,0,0,76.92307692,,
5207.580174,2600,OPTIMAL,2177.41461,3,0,0.516949635,48,7384.994784,No,0,0,83.74671577,,
5939.509714,2600,OPTIMAL,2183.171498,4,0,6.660598594,1,8122.681212,Yes,0,0,83.96813454,,
5891.930974,2600,OPTIMAL,2144.754576,4,0,18.08254249,2,8036.68555,Yes,0,0,82.49056062,,
5982.763115,2600,OPTIMAL,2218.095973,4,0,8.856927814,3,8200.859087,Yes,0,0,85.31138356,,
5939.509714,2600,OPTIMAL,2183.171498,4,0,17.54499142,4,8122.681212,Yes,0,0,83.96813454,,
5365.987062,2600,OPTIMAL,2100,4,0,12.16955891,5,7465.987062,No,0,0,80.76923077,,
5702.151925,2600,OPTIMAL,2100,4,0,17.55484183,6,7802.151925,No,0,0,80.76923077,,
5883.280294,2600,OPTIMAL,2137.769681,4,0,25.66735992,7,8021.049975,Yes,0,0,82.22191081,,
5759.666639,2600,OPTIMAL,1979.942986,4,0,20.50996551,8,7739.609625,Yes,0,0,76.1516533,,
5956.811075,2600,OPTIMAL,2197.141288,4,0,5.870845701,9,8153.952362,Yes,0,0,84.50543415,,
5961.136415,2600,OPTIMAL,2200.633735,4,0,2.69338415,10,8161.77015,Yes,0,0,84.63975905,,
5365.987062,2600,OPTIMAL,2100,4,0,23.14455989,11,7465.987062,No,0,0,80.76923077,,
5856.876437,2600,OPTIMAL,2000,4,0,5.656951035,12,7856.876437,Yes,0,0,76.92307692,,
5974.112435,2600,OPTIMAL,2211.111078,4,0,5.074838578,13,8185.223512,Yes,0,0,85.04273376,,
5856.876437,2600,OPTIMAL,2000,4,0,24.67059201,14,7856.876437,Yes,0,0,76.92307692,,
5989.778825,2600,OPTIMAL,2000,4,0,15.42027313,15,7989.778825,Yes,0,0,76.92307692,,
5878.954954,2600,OPTIMAL,2134.277234,4,0,6.570850394,16,8013.232188,Yes,0,0,82.08758591,,
5926.533694,2600,OPTIMAL,2172.694156,4,0,15.87448659,17,8099.22785,Yes,0,0,83.56515983,,
5854.736888,2600,OPTIMAL,1720.6992,4,0,15.83266142,18,7575.436087,Yes,0,0,66.18073846,,
5896.256314,2600,OPTIMAL,2148.247023,4,0,21.80060404,19,8044.503337,Yes,0,0,82.62488552,,
5517.7875,2600,OPTIMAL,2300,4,0,16.886421,20,7817.7875,No,0,0,88.46153846,,
5759.666639,2600,OPTIMAL,1979.942986,4,0,9.829304224,21,7739.609625,Yes,0,0,76.1516533,,
5895.965375,2600,OPTIMAL,2000,4,0,21.63494513,22,7895.965375,Yes,0,0,76.92307692,,
5849.05865,2600,OPTIMAL,2000,4,0,11.53811622,23,7849.05865,Yes,0,0,76.92307692,,
5883.280294,2600,OPTIMAL,2137.769681,4,0,24.38399192,24,8021.049975,Yes,0,0,82.22191081,,
5739.68002,2600,OPTIMAL,1968.658455,4,0,24.66668312,25,7708.338475,Yes,0,0,75.71763289,,
5899.706781,2600,OPTIMAL,1746.089394,4,0,23.01384649,26,7645.796175,Yes,0,0,67.15728438,,
5974.112435,2600,OPTIMAL,2211.111078,4,0,3.437793875,27,8185.223512,Yes,0,0,85.04273376,,
5891.930974,2600,OPTIMAL,2144.754576,4,0,25.95849433,28,8036.68555,Yes,0,0,82.49056062,,
5872.512012,2600,OPTIMAL,2000,4,0,21.09833219,29,7872.512012,Yes,0,0,76.92307692,,
5381.622638,2600,OPTIMAL,2100,4,0,24.16564112,30,7481.622638,No,0,0,80.76923077,,
5872.512012,2600,OPTIMAL,2000,4,0,9.761914895,31,7872.512012,Yes,0,0,76.92307692,,
5961.136415,2600,OPTIMAL,2200.633735,4,0,1.06103012,32,8161.77015,Yes,0,0,84.63975905,,
5899.706781,2600,OPTIMAL,1746.089394,4,0,10.70411465,33,7645.796175,Yes,0,0,67.15728438,,
5784.649913,2600,OPTIMAL,1994.048649,4,0,10.42345607,34,7778.698563,Yes,0,0,76.69417882,,
5784.649913,2600,OPTIMAL,1994.048649,4,0,20.61355119,35,7778.698563,Yes,0,0,76.69417882,,
5769.659949,2600,OPTIMAL,1985.585251,4,0,0.542867164,36,7755.2452,Yes,0,0,76.36866351,,
5350.351488,2600,OPTIMAL,2100,4,0,7.524855002,37,7450.351488,No,0,0,80.76923077,,
5927.236525,2600,OPTIMAL,2000,4,0,15.77520068,38,7927.236525,Yes,0,0,76.92307692,,
5334.715913,2600,OPTIMAL,2100,4,0,19.92503865,39,7434.715913,No,0,0,80.76923077,,
5350.351488,2600,OPTIMAL,2100,4,0,9.759960449,40,7450.351488,No,0,0,80.76923077,,
5894.710126,2600,OPTIMAL,1743.268261,4,0,5.728483791,41,7637.978387,Yes,0,0,67.04877928,,
5922.208354,2600,OPTIMAL,2169.201708,4,0,7.120440855,42,8091.410062,Yes,0,0,83.43083493,,
5914.696746,2600,OPTIMAL,1754.552792,4,0,12.27079926,43,7669.249538,Yes,0,0,67.48279969,,
5911.60095,2600,OPTIMAL,2000,4,0,18.90872627,44,7911.60095,Yes,0,0,76.92307692,,
5373.80485,2600,OPTIMAL,2100,4,0,11.95808776,45,7473.80485,No,0,0,80.76923077,,
5878.954954,2600,OPTIMAL,2134.277234,4,0,23.0781087,46,8013.232188,Yes,0,0,82.08758591,,
5969.787095,2600,OPTIMAL,2207.61863,4,0,1.308384916,47,8177.405725,Yes,0,0,84.90840885,,
5883.280294,2600,OPTIMAL,2137.769681,4,0,23.18083443,48,8021.049975,Yes,0,0,82.22191081,,
5861.132606,2600,OPTIMAL,1724.31025,5,0,1.365379714,1,7585.442856,Yes,0,0,66.31962499,,
5772.817835,2600,OPTIMAL,1987.368207,5,0,22.50453952,2,7760.186042,Yes,0,0,76.43723873,,
5942.8721,2600,OPTIMAL,2000,5,0,11.67602199,3,7942.8721,Yes,0,0,76.92307692,,
5886.515612,2600,OPTIMAL,1738.641604,5,0,5.032603763,4,7625.157216,Yes,0,0,66.87083091,,
5895.214867,2600,OPTIMAL,2000,5,0,27.31744344,5,7895.214867,Yes,0,0,76.92307692,,
5777.894436,2600,OPTIMAL,1990.234478,5,0,17.1675649,6,7768.128914,Yes,0,0,76.54747992,,
5752.511429,2600,OPTIMAL,1975.903124,5,0,3.709638986,7,7728.414553,Yes,0,0,75.996274,,
5879.577803,2600,OPTIMAL,2134.780146,5,0,11.46053187,8,8014.357949,Yes,0,0,82.1069287,,
5767.741233,2600,OPTIMAL,1984.501936,5,0,15.96962093,9,7752.24317,Yes,0,0,76.32699755,,
5879.577803,2600,OPTIMAL,2134.780146,5,0,13.22369062,10,8014.357949,Yes,0,0,82.1069287,,
5515.786146,2600,OPTIMAL,2300,5,0,15.78788802,11,7815.786146,No,0,0,88.46153846,,
5897.155985,2600,OPTIMAL,2148.973453,5,0,27.51776268,12,8046.129437,Yes,0,0,82.6528251,,
5942.8721,2600,OPTIMAL,2000,5,0,3.812578608,13,7942.8721,Yes,0,0,76.92307692,,
5976.257803,2600,OPTIMAL,2212.843332,5,0,18.99871463,14,8189.101135,Yes,0,0,85.10935891,,
5871.386251,2600,OPTIMAL,2000,5,0,24.32258352,15,7871.386251,Yes,0,0,76.92307692,,
5777.894436,2600,OPTIMAL,1990.234478,5,0,14.83712623,16,7768.128914,Yes,0,0,76.54747992,,
5916.97522,2600,OPTIMAL,1755.839228,5,0,5.677882692,17,7672.814449,Yes,0,0,67.53227802,,
5861.132606,2600,OPTIMAL,1724.31025,5,0,5.309809999,18,7585.442856,Yes,0,0,66.31962499,,
5883.972348,2600,OPTIMAL,2138.328473,5,0,1.444014148,19,8022.300821,Yes,0,0,82.2434028,,
5845.902802,2600,OPTIMAL,1715.711437,5,0,9.754482369,20,7561.614239,Yes,0,0,65.98890144,,
5896.668815,2600,OPTIMAL,1744.374145,5,0,14.59439205,21,7641.04296,Yes,0,0,67.09131328,,
5954.285076,2600,OPTIMAL,2195.101699,5,0,12.55005563,22,8149.386775,Yes,0,0,84.42698841,,
5515.786146,2600,OPTIMAL,2300,5,0,12.34894211,23,7815.786146,No,0,0,88.46153846,,
6040.015705,2600,OPTIMAL,2300,5,0,27.27185136,24,8340.015705,Yes,0,0,88.46153846,,
5886.515612,2600,OPTIMAL,1738.641604,5,0,11.74274211,25,7625.157216,Yes,0,0,66.87083091,,
5919.128712,2600,OPTIMAL,2166.715086,5,0,1.21287657,26,8085.843798,Yes,0,0,83.3351956,,
5998.230531,2600,OPTIMAL,2230.584965,5,0,24.52187018,27,8228.815496,Yes,0,0,85.79172941,,
5916.97522,2600,OPTIMAL,1755.839228,5,0,7.902998882,28,7672.814449,Yes,0,0,67.53227802,,
5767.741233,2600,OPTIMAL,1984.501936,5,0,10.00039369,29,7752.24317,Yes,0,0,76.32699755,,
5547.557635,2600,OPTIMAL,2300,5,0,10.67267838,30,7847.557635,No,0,0,88.46153846,,
5958.757844,2600,OPTIMAL,2000,5,0,26.34348846,31,7958.757844,Yes,0,0,76.92307692,,
5984.4156,2600,OPTIMAL,2300,5,0,29.57536369,32,8284.4156,No,0,0,88.46153846,,
5871.386251,2600,OPTIMAL,2000,5,0,3.46340995,33,7871.386251,Yes,0,0,76.92307692,,
5967.468713,2600,OPTIMAL,2205.746678,5,0,13.81273401,34,8173.215391,Yes,0,0,84.83641071,,
5782.971037,2600,OPTIMAL,1993.100749,5,0,0.311042871,35,7776.071786,Yes,0,0,76.6577211,,
5897.155985,2600,OPTIMAL,2148.973453,5,0,17.1382557,36,8046.129437,Yes,0,0,82.6528251,,
5941.10144,2600,OPTIMAL,2184.456719,5,0,18.85129493,37,8125.558158,Yes,0,0,84.0175661,,
5835.749599,2600,OPTIMAL,1709.978896,5,0,10.79039175,38,7545.728495,Yes,0,0,65.76841907,,
5879.577803,2600,OPTIMAL,2134.780146,5,0,19.1543155,39,8014.357949,Yes,0,0,82.1069287,,
5966.700716,2600,OPTIMAL,2000,5,0,22.86443106,40,7966.700716,Yes,0,0,76.92307692,,
5895.214867,2600,OPTIMAL,2000,5,0,13.89557817,41,7895.214867,Yes,0,0,76.92307692,,
5976.257803,2600,OPTIMAL,2212.843332,5,0,23.17515621,42,8189.101135,Yes,0,0,85.10935891,,
5539.614763,2600,OPTIMAL,2300,5,0,20.14780994,43,7839.614763,No,0,0,88.46153846,,
5911.100612,2600,OPTIMAL,2000,5,0,16.29686726,44,7911.100612,Yes,0,0,76.92307692,,
5980.652349,2600,OPTIMAL,2216.391658,5,0,27.46009742,45,8197.044007,Yes,0,0,85.24583301,,
5547.557635,2600,OPTIMAL,2300,5,0,14.43950605,46,7847.557635,No,0,0,88.46153846,,
5782.971037,2600,OPTIMAL,1993.100749,5,0,17.18511865,47,7776.071786,Yes,0,0,76.6577211,,
5523.729019,2600,OPTIMAL,2300,5,0,11.65735624,48,7823.729019,No,0,0,88.46153846,,
5903.157739,2600,OPTIMAL,2000,6,0,19.67886277,1,7903.157739,Yes,0,0,76.92307692,,
5896.668815,2600,OPTIMAL,1744.374145,6,0,1.91026074,2,7641.04296,Yes,0,0,67.09131328,,
5881.439011,2600,OPTIMAL,1735.775333,6,0,21.86140517,3,7617.214344,Yes,0,0,66.76058973,,
5539.614763,2600,OPTIMAL,2300,6,0,2.97905361,4,7839.614763,No,0,0,88.46153846,,
5903.157739,2600,OPTIMAL,2000,6,0,2.212884167,5,7903.157739,Yes,0,0,76.92307692,,
5958.757844,2600,OPTIMAL,2000,6,0,7.003706903,6,7958.757844,Yes,0,0,76.92307692,,
5945.495985,2600,OPTIMAL,2188.005045,6,0,12.03758152,7,8133.50103,Yes,0,0,84.1540402,,
6002.625076,2600,OPTIMAL,2234.133291,6,0,4.447849519,8,8236.758368,Yes,0,0,85.92820351,,
5684.014658,2600,OPTIMAL,2100,6,0,12.5322636,9,7784.014658,No,0,0,80.76923077,,
